MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Education,Marital_Status,Country,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain
2,2,11,10,6,12,1,0,4,2n Cycle,Together,SP,1,0,0,0,0,0,0,0,0
0,0,1,8,3,2,1,0,2,Basic,Single,SA,1,0,0,0,0,0,0,0,0
625,35,169,58,17,35,4,3,6,Graduation,Widow,SP,0,0,0,1,1,0,0,0,0
407,114,445,181,165,203,3,7,9,Graduation,Married,SP,0,0,0,0,0,1,0,0,0
254,7,108,20,0,26,6,3,5,Graduation,Single,US,0,1,0,0,0,0,0,0,0
3,3,7,0,2,11,1,0,3,Graduation,Single,SA,1,0,0,0,0,0,0,0,0
269,15,69,15,19,38,4,6,4,PhD,Together,SP,0,2,0,0,0,0,0,0,0
269,15,69,15,19,38,4,6,4,PhD,Together,SA,0,2,0,0,0,0,0,0,0
7,1,6,3,1,11,1,1,2,Master,Single,SP,1,0,1,0,0,0,0,0,0
301,7,74,10,0,58,6,1,7,Master,Married,GER,0,1,0,0,0,0,0,0,0
375,42,48,94,66,96,4,10,4,Master,Together,AUS,1,1,0,0,0,0,0,0,0
10,0,3,0,0,4,1,0,2,PhD,Single,SP,1,1,0,0,0,0,0,0,0
12,0,13,4,2,4,3,0,3,Master,Single,CA,1,1,0,0,0,0,0,0,0
3,3,3,15,4,15,1,0,3,Basic,Together,IND,0,1,0,0,0,0,0,0,0
258,105,239,237,172,9,7,3,4,Graduation,Together,SP,0,0,0,0,0,0,0,0,0
1,4,10,29,0,36,1,1,2,Basic,Together,IND,1,0,1,0,0,0,0,0,0
1,4,10,29,0,36,1,1,2,Basic,Together,SP,1,0,1,0,0,0,0,0,0
45,12,52,25,22,13,3,1,4,Master,Together,SA,1,1,0,0,0,0,0,1,0
1215,33,249,64,116,149,8,9,8,2n Cycle,Divorced,SP,0,1,0,0,0,0,0,0,0
6,0,3,0,0,1,0,0,3,PhD,Married,SP,1,0,0,0,0,0,0,0,0
36,0,12,2,2,10,3,1,3,Graduation,Divorced,SA,1,1,0,0,0,0,0,0,0
19,3,10,11,8,6,2,1,4,Graduation,Married,SP,2,0,0,0,0,0,0,0,0
106,27,68,52,7,5,4,2,5,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
871,111,704,145,55,166,4,4,10,2n Cycle,Single,SA,0,0,0,1,0,0,0,0,0
368,32,639,13,43,10,4,7,5,Master,Together,SA,0,0,0,0,0,0,0,0,0
233,2,53,3,5,14,6,1,5,Master,Divorced,US,1,1,0,0,0,0,0,0,0
11,12,35,3,5,12,3,0,3,2n Cycle,Together,SA,1,0,0,0,0,0,0,0,0
1193,33,281,129,66,33,7,5,13,Master,Single,SP,0,0,0,0,1,0,0,0,0
441,35,83,7,29,11,4,2,12,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
87,3,25,3,2,13,3,0,4,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
20,6,43,19,5,38,3,1,2,PhD,Single,SA,2,0,0,0,0,0,0,0,0
14,10,29,4,7,15,2,0,3,Master,Married,SP,1,0,0,0,0,0,0,0,0
110,5,59,7,1,7,5,0,4,Graduation,Divorced,SP,1,1,0,0,0,0,0,0,0
437,8,206,160,49,42,7,10,5,PhD,Divorced,AUS,0,0,1,0,0,0,0,1,0
437,8,206,160,49,42,7,10,5,PhD,Divorced,SA,0,0,1,0,0,0,0,1,0
965,69,279,54,41,69,8,4,9,Master,Divorced,SP,0,1,0,0,0,0,0,1,0
483,0,108,0,6,36,11,1,6,PhD,Married,SA,1,1,0,0,0,0,0,1,0
204,5,39,17,0,89,5,2,4,Graduation,Single,AUS,0,1,0,0,0,0,0,1,0
32,2,1607,12,4,22,0,0,1,2n Cycle,Together,IND,0,0,0,1,0,0,0,0,0
510,120,550,156,40,241,4,9,7,Graduation,Divorced,AUS,0,0,1,0,0,1,0,1,0
574,8,216,21,16,33,4,3,5,Graduation,Divorced,SP,0,1,0,0,0,0,0,0,0
85,0,3,0,0,7,2,0,4,PhD,Single,SA,0,1,0,0,0,0,0,0,0
332,194,377,149,125,57,4,6,7,PhD,Widow,IND,0,0,0,0,0,0,0,0,0
332,194,377,149,125,57,4,6,7,PhD,Widow,IND,0,0,0,0,0,0,0,0,0
642,14,49,0,7,57,9,2,9,Graduation,Married,CA,0,1,0,0,0,0,0,0,0
642,14,49,0,7,57,9,2,9,Graduation,Married,AUS,0,1,0,0,0,0,0,0,0
35,0,4,0,0,10,1,1,2,PhD,Together,SP,0,2,1,0,0,0,0,0,0
2,3,10,11,2,10,1,0,3,2n Cycle,Divorced,GER,1,0,0,0,0,0,0,0,0
2,3,10,11,2,10,1,0,3,2n Cycle,Divorced,CA,1,0,0,0,0,0,0,0,0
30,9,12,2,11,30,2,0,4,Graduation,Married,SA,1,1,0,0,0,0,0,0,0
5,3,10,12,7,20,3,1,3,Graduation,Single,SA,1,0,0,0,0,0,0,0,0
46,0,30,12,1,30,2,0,4,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
587,54,348,71,54,130,4,4,8,PhD,Together,GER,0,0,0,0,0,0,0,0,0
587,54,348,71,54,130,4,4,8,PhD,Together,AUS,0,0,0,0,0,0,0,0,0
354,21,311,167,75,32,9,3,4,Graduation,Together,SA,0,0,0,0,0,0,0,0,0
9,0,16,6,6,10,1,0,3,2n Cycle,Together,SP,1,1,0,0,0,0,0,0,0
97,4,44,6,1,18,3,1,4,PhD,Married,SP,1,0,0,0,0,0,0,0,0
19,8,29,0,12,26,2,2,2,Graduation,Single,SP,1,0,1,0,0,0,0,1,0
26,3,13,2,10,0,2,0,3,Master,Divorced,SP,1,0,0,0,0,0,0,0,0
376,53,462,168,53,53,2,7,7,PhD,Together,SP,0,0,0,0,0,0,0,0,0
390,22,323,104,35,107,6,8,6,2n Cycle,Married,SP,0,0,0,0,0,1,0,0,0
390,22,323,104,35,107,6,8,6,2n Cycle,Married,SP,0,0,0,0,0,1,0,0,0
476,75,162,29,151,97,4,4,8,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
121,62,90,68,20,125,2,3,8,Graduation,Together,IND,0,1,0,0,0,0,0,0,0
18,7,34,10,2,3,3,0,3,Graduation,Single,SP,1,1,0,0,0,0,0,0,0
627,91,597,159,91,15,6,5,12,Graduation,Together,CA,0,0,0,0,0,0,0,0,0
12,6,20,30,1,3,2,0,3,Graduation,Single,AUS,1,0,0,0,0,0,0,0,0
165,3,147,4,24,41,6,2,5,Graduation,Divorced,SP,1,1,0,0,0,0,0,1,0
806,80,161,120,11,33,10,7,10,2n Cycle,Together,SP,0,1,0,0,0,0,0,0,0
763,29,138,76,176,58,7,9,10,PhD,Together,SA,0,0,0,1,1,1,0,1,0
205,20,47,23,2,56,5,2,5,Master,Widow,SA,1,1,0,0,0,0,0,0,0
1003,34,536,134,51,34,4,6,6,Graduation,Single,SA,0,0,0,0,1,1,0,1,0
4,0,16,17,4,4,4,0,3,Graduation,Together,IND,1,0,0,0,0,0,0,0,0
23,0,11,3,2,2,1,0,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
790,19,133,12,0,19,8,3,13,Graduation,Married,SP,0,1,0,1,0,0,0,0,0
10,0,11,17,29,29,1,2,2,Graduation,Divorced,SP,0,1,0,0,0,0,0,0,0
13,2,14,8,7,4,2,0,4,Graduation,Married,SA,1,1,0,0,0,0,0,0,0
40,0,19,2,1,3,2,0,3,Master,Single,AUS,1,1,0,0,0,0,0,0,0
98,1,17,0,1,5,3,0,4,PhD,Together,SA,0,1,0,1,0,0,0,0,0
12,1,3,0,0,7,0,1,2,2n Cycle,Widow,SA,1,1,0,0,0,0,0,0,0
11,0,10,0,2,20,1,1,2,Master,Married,SP,1,1,0,0,0,0,0,0,0
62,0,22,3,1,26,2,2,2,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
1148,0,60,0,0,24,9,5,4,PhD,Divorced,SP,0,1,0,1,0,0,0,1,0
984,51,432,180,120,190,3,10,13,Master,Together,AUS,0,0,0,0,1,0,0,1,0
172,41,86,45,6,27,5,3,5,Graduation,Single,SP,0,1,1,0,0,0,0,0,0
368,24,68,38,0,88,8,2,6,Graduation,Together,US,1,1,0,0,0,0,0,0,0
368,24,68,38,0,88,8,2,6,Graduation,Together,IND,1,1,0,0,0,0,0,0,0
941,14,397,76,58,176,8,5,9,PhD,Divorced,SP,0,1,0,0,0,0,0,1,0
241,45,604,34,26,54,6,4,10,Graduation,Together,SP,0,0,0,0,0,0,0,0,0
112,10,107,30,0,20,5,2,4,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
799,12,375,16,12,12,7,6,5,PhD,Together,GER,0,1,0,0,0,0,0,1,0
406,0,30,0,0,8,8,2,5,PhD,Together,CA,2,1,0,0,0,1,0,0,0
406,0,30,0,0,8,8,2,5,PhD,Together,SA,2,1,0,0,0,1,0,0,0
95,14,64,2,9,38,4,2,3,Master,Divorced,US,0,1,0,0,0,0,0,0,0
709,93,374,104,80,80,8,6,6,Graduation,Together,GER,0,0,0,0,0,0,0,0,0
709,93,374,104,80,80,8,6,6,Graduation,Together,AUS,0,0,0,0,0,0,0,0,0
90,67,165,30,43,11,4,2,8,Master,Married,SP,0,0,0,0,0,0,0,0,0
128,0,16,0,1,4,4,0,4,PhD,Divorced,SP,0,1,0,0,0,0,0,0,0
8,0,14,2,3,7,1,0,3,Master,Together,SA,1,1,0,0,0,0,0,0,0
261,42,144,55,48,133,4,4,9,2n Cycle,Married,SA,0,1,0,0,0,0,0,0,0
1050,14,322,0,14,112,5,11,5,PhD,Married,SP,0,0,1,0,1,1,0,1,0
29,0,25,2,2,3,2,1,4,Master,Together,SP,1,0,0,0,0,0,0,0,0
298,7,68,4,0,19,6,2,6,Master,Married,SA,0,1,0,0,0,0,0,0,0
377,10,540,80,30,10,3,5,7,Graduation,Married,SA,0,0,0,0,0,0,0,0,0
919,0,505,99,30,45,4,9,10,PhD,Together,SP,0,0,0,0,0,0,0,0,0
919,0,505,99,30,45,4,9,10,PhD,Together,SP,0,0,0,0,0,0,0,0,0
25,6,25,6,0,0,2,0,3,Master,Married,SP,1,0,0,0,0,0,0,0,0
163,2,40,8,11,11,3,1,6,PhD,Married,SP,1,1,0,0,0,0,0,0,0
162,50,100,55,30,27,4,2,8,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
162,50,100,55,30,27,4,2,8,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
5,4,13,8,0,4,1,0,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
5,4,13,8,0,4,1,0,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
198,18,252,32,108,54,4,6,8,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
215,63,507,231,31,190,8,4,7,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
112,17,44,34,22,89,2,5,3,Master,Together,AUS,0,0,0,0,0,0,0,0,0
112,17,44,34,22,89,2,5,3,Master,Together,GER,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,Graduation,Single,IND,1,0,0,0,0,0,0,0,0
198,2,43,0,12,20,4,1,6,Graduation,Married,SP,0,1,0,1,0,0,0,0,0
1493,86,454,112,43,43,4,4,5,PhD,Married,SP,0,0,0,1,1,1,0,0,0
1090,12,96,16,12,60,3,4,11,Graduation,Married,SP,0,1,0,1,0,0,0,0,0
295,106,271,75,98,65,6,4,12,Graduation,Married,CA,0,2,0,0,0,0,0,0,0
216,162,224,101,92,162,7,4,10,Graduation,Single,SA,0,0,0,0,0,0,0,1,0
3,2,12,0,1,9,1,0,2,Master,Single,SP,1,0,1,0,0,0,0,1,0
536,27,590,38,107,67,5,10,12,2n Cycle,Single,SP,0,0,1,0,1,0,0,1,1
1149,71,449,69,71,26,11,8,8,PhD,Married,IND,0,1,0,0,0,0,0,0,0
70,0,11,2,8,23,2,1,3,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
244,15,108,4,15,50,7,1,6,Graduation,Married,CA,1,0,0,0,0,0,0,1,0
244,15,108,4,15,50,7,1,6,Graduation,Married,SA,1,0,0,0,0,0,0,1,0
586,66,653,17,0,26,5,9,6,PhD,Together,SP,0,0,0,0,0,0,0,0,0
77,8,44,10,10,25,3,1,4,2n Cycle,Divorced,CA,1,1,0,0,0,0,0,0,0
539,30,92,80,46,38,5,3,13,PhD,Married,SA,0,1,0,0,0,0,0,0,0
200,193,100,46,185,185,6,2,12,2n Cycle,Married,SP,0,1,0,0,0,0,0,0,0
794,115,243,150,0,205,8,5,6,PhD,Married,GER,0,0,0,0,0,0,0,0,0
23,1,6,0,0,2,1,0,3,Graduation,Together,SA,1,1,0,0,0,0,0,0,0
387,84,141,73,35,162,4,4,12,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
774,70,118,182,187,93,4,9,13,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
19,0,5,0,0,8,1,0,3,PhD,Widow,SA,0,1,0,0,0,0,0,0,0
11,3,22,2,2,6,2,0,3,Graduation,Single,AUS,1,0,0,0,0,0,0,0,0
11,3,22,2,2,6,2,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
328,9,124,12,24,109,4,2,10,Graduation,Married,AUS,1,1,0,0,0,0,0,0,0
328,9,124,12,24,109,4,2,10,Graduation,Married,AUS,1,1,0,0,0,0,0,0,0
901,31,345,75,31,191,4,4,11,Graduation,Together,GER,0,0,0,0,1,0,0,0,0
901,31,345,75,31,191,4,4,11,Graduation,Together,SP,0,0,0,0,1,0,0,0,0
901,31,345,75,31,191,4,4,11,Graduation,Together,CA,0,0,0,0,1,0,0,0,0
866,21,151,28,21,86,2,2,12,PhD,Divorced,SP,1,1,0,0,0,0,0,0,0
37,12,23,8,11,52,2,1,3,Master,Married,SP,0,0,0,0,0,0,0,0,0
308,85,137,102,45,118,6,2,11,PhD,Single,SP,1,0,0,0,0,0,0,0,0
753,43,226,69,10,204,8,5,13,PhD,Married,SP,0,1,0,0,0,0,0,0,0
1048,0,217,0,0,12,11,3,5,PhD,Single,SP,0,1,0,0,0,0,0,0,0
960,28,183,220,70,70,9,6,6,Master,Together,SA,0,1,0,0,0,0,0,0,0
888,0,57,0,0,76,8,5,11,PhD,Together,CA,0,1,0,0,0,0,0,0,0
31,3,31,2,8,4,3,0,4,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
4,1,6,4,1,9,1,1,2,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
19,6,20,0,5,12,1,1,4,PhD,Married,SA,1,1,0,0,0,0,0,0,0
14,10,13,4,15,9,2,1,4,Graduation,Married,GER,0,0,0,0,0,0,0,0,0
7,3,10,8,1,7,1,0,3,Graduation,Together,IND,1,1,0,0,0,0,0,0,0
32,0,5,0,0,1,1,0,3,PhD,Married,SP,1,1,0,0,0,0,0,0,0
654,7,92,0,15,30,9,4,8,Graduation,Single,CA,0,1,0,1,1,0,0,0,0
204,34,204,172,153,173,2,9,4,Graduation,Divorced,SP,0,0,0,0,0,0,0,0,0
707,21,250,85,43,73,6,2,8,Graduation,Married,SP,0,1,1,0,0,0,0,0,0
499,149,815,173,49,49,6,7,12,Graduation,Together,SP,0,0,0,0,0,0,0,0,0
172,73,93,95,78,34,2,4,10,Graduation,Together,SP,0,1,0,0,0,0,0,0,1
2,4,2,0,11,5,1,0,2,Basic,Single,SP,1,0,0,0,0,0,0,0,0
576,172,961,125,115,19,8,6,5,Graduation,Single,SP,0,0,0,0,0,0,0,1,0
471,102,125,212,61,245,4,10,7,Graduation,Absurd,AUS,0,0,0,0,1,1,0,1,0
184,23,446,30,23,23,5,4,7,PhD,Married,CA,0,0,0,1,1,1,0,1,0
635,88,546,172,88,88,8,10,4,Graduation,Single,US,0,0,0,0,0,0,0,1,0
295,21,78,39,13,13,4,4,7,Master,Married,CA,0,2,0,0,0,0,0,0,0
576,7,115,19,7,7,7,4,9,PhD,Married,CA,0,1,0,1,0,0,0,0,0
8,0,7,3,1,1,1,0,3,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
381,35,172,56,86,93,8,2,10,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
16,3,25,6,1,13,2,0,3,Master,Single,SA,1,0,0,0,0,0,0,0,0
44,4,21,6,0,27,3,0,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
44,4,21,6,0,27,3,0,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
371,17,238,23,24,106,7,5,11,Graduation,Single,SA,0,1,0,0,0,0,0,0,0
735,40,183,52,20,30,9,3,13,PhD,Widow,SP,0,0,0,0,0,0,0,0,0
386,172,183,185,132,111,9,5,11,Graduation,Together,CA,0,1,0,0,0,0,0,0,0
548,31,422,0,112,28,5,5,11,Graduation,Married,SA,0,1,0,0,0,0,0,0,0
6,16,11,11,1,16,2,0,3,Basic,Married,US,0,0,0,0,0,0,0,0,0
1000,0,76,0,0,10,3,4,9,PhD,Married,IND,0,1,0,1,0,0,0,0,0
206,0,46,3,2,12,5,1,5,PhD,Married,SP,0,0,0,0,0,0,0,0,0
483,72,567,94,12,108,4,4,10,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
611,76,749,59,45,26,7,10,6,PhD,Married,CA,0,0,0,0,1,0,0,0,0
7,10,17,8,6,13,2,0,3,2n Cycle,Single,GER,1,1,0,0,0,0,0,0,0
19,7,19,0,1,24,2,1,2,Master,Married,SP,1,0,0,0,0,0,0,0,0
265,138,553,224,23,92,4,4,9,Graduation,Single,SA,0,0,0,0,0,0,0,0,0
292,3,77,10,3,26,6,3,5,Master,Married,AUS,2,1,0,0,0,0,0,0,0
292,3,77,10,3,26,6,3,5,Master,Married,SA,2,1,0,0,0,0,0,0,0
161,0,253,199,191,122,3,7,11,Graduation,Widow,SP,0,0,0,0,0,0,0,0,0
713,0,264,120,80,34,7,8,12,Graduation,Married,US,0,0,0,0,1,1,0,0,0
6,0,2,2,0,1,1,0,2,Master,Together,SP,1,1,0,0,0,0,0,0,0
593,30,91,29,22,7,6,3,12,PhD,Married,SP,0,2,0,0,0,0,0,0,0
26,2,19,10,5,8,2,1,3,Graduation,Together,GER,1,1,0,0,0,0,0,0,0
448,71,951,40,17,17,6,11,10,Graduation,Single,SP,0,0,0,0,1,0,0,1,0
1311,0,359,46,89,17,4,3,10,PhD,Married,GER,0,0,0,0,1,0,0,1,0
526,80,553,123,94,53,3,10,7,Graduation,Widow,SP,0,0,0,0,0,1,0,1,0
86,4,56,2,4,7,4,0,4,PhD,Together,SP,1,0,0,0,0,0,0,0,0
547,7,140,0,7,63,7,5,8,Master,Single,IND,0,1,0,0,0,0,0,0,0
1,2,8,4,3,13,1,1,2,Graduation,Divorced,SA,1,0,1,0,0,0,0,1,0
1,2,8,4,3,13,1,1,2,Graduation,Divorced,SP,1,0,1,0,0,0,0,1,0
1166,0,48,0,0,36,4,4,10,PhD,Married,SA,0,0,0,1,1,0,0,0,0
1486,55,278,49,0,185,4,4,10,Master,Married,AUS,1,0,1,0,1,0,0,1,0
349,4,78,6,0,43,7,2,6,PhD,Together,AUS,1,1,0,0,0,0,0,0,0
365,3,15,4,3,11,7,2,5,Master,Married,SA,0,1,0,0,0,0,0,0,0
349,7,35,0,0,47,8,2,4,Master,Married,SP,1,1,0,1,0,0,0,0,0
515,47,267,62,66,38,5,5,4,Graduation,Single,IND,0,1,0,1,0,0,0,0,0
88,39,78,58,13,93,6,1,4,2n Cycle,Single,IND,1,0,0,0,0,0,0,0,0
10,1,7,0,0,1,1,0,2,PhD,Married,GER,1,0,0,0,0,0,0,0,0
53,1,34,2,0,16,2,2,2,PhD,Married,CA,2,1,0,0,0,0,0,0,0
606,7,155,10,0,54,10,3,8,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
1492,38,287,50,57,33,5,10,4,Graduation,Together,SP,0,1,0,1,1,1,1,1,0
1492,38,287,50,57,33,5,10,4,Graduation,Together,CA,0,1,0,1,1,1,1,1,0
78,0,11,0,0,10,2,0,4,Graduation,Married,SP,0,1,0,1,0,0,0,0,0
5,1,13,3,5,1,1,0,3,Graduation,Divorced,SP,2,1,0,0,0,0,0,0,0
356,80,329,138,17,106,7,6,10,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
533,10,217,198,174,195,7,6,13,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
216,9,57,20,9,125,4,3,5,Master,Together,CA,1,1,0,0,0,0,0,0,0
183,33,493,59,103,57,4,3,10,Graduation,Married,SA,0,0,0,0,0,0,0,0,0
196,25,607,67,17,49,4,6,7,2n Cycle,Married,AUS,0,0,0,0,0,0,0,0,0
91,65,52,10,44,28,3,2,6,Graduation,Married,IND,0,1,0,0,0,0,0,0,0
575,80,428,208,93,80,8,4,8,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
726,53,363,123,107,161,8,9,13,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
5,2,3,3,0,5,1,0,2,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
833,80,363,52,26,174,9,5,6,Graduation,Married,CA,0,1,1,0,0,0,0,1,0
12,2,20,3,2,5,1,0,3,2n Cycle,Married,SP,1,1,0,0,0,0,0,0,0
938,19,843,25,95,38,6,6,7,PhD,Married,SP,0,0,0,0,1,0,0,0,0
56,0,14,0,0,2,3,0,3,Master,Married,SP,1,1,0,0,0,0,0,0,0
56,0,14,0,0,2,3,0,3,Master,Married,SP,1,1,0,0,0,0,0,0,0
445,25,706,80,76,48,6,5,12,Graduation,Married,AUS,0,0,0,0,0,1,0,0,0
1259,172,815,97,148,33,7,11,10,Graduation,Together,CA,0,0,1,0,1,1,0,1,0
248,3,81,4,3,51,7,1,5,Master,Divorced,SA,0,0,0,0,0,0,0,0,0
284,0,55,0,6,52,6,2,5,PhD,Together,SP,0,1,0,0,0,0,0,0,0
239,13,143,45,4,52,6,2,7,PhD,Single,SA,1,1,0,0,0,0,0,0,0
1111,24,790,160,45,172,5,8,5,Graduation,Together,SA,0,0,0,1,1,1,0,1,0
1111,24,790,160,45,172,5,8,5,Graduation,Together,SP,0,0,0,1,1,1,0,1,0
52,12,50,4,36,55,5,0,3,Graduation,Single,AUS,1,0,0,0,0,0,0,0,0
25,6,16,20,0,5,2,0,3,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
28,23,29,29,14,47,2,1,4,Graduation,Married,CA,1,1,0,0,0,0,0,0,0
614,35,160,58,35,35,5,8,10,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
710,15,30,20,0,0,11,2,8,PhD,Widow,SP,0,1,0,0,0,0,0,1,0
322,53,899,34,40,53,4,6,10,PhD,Married,SP,0,0,0,0,0,0,0,0,0
73,18,66,7,12,2,0,1,0,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
1241,0,80,0,13,40,3,6,11,Master,Together,SA,0,1,0,1,0,0,1,0,0
529,0,356,63,28,0,6,7,11,PhD,Together,SP,0,1,0,0,0,0,0,0,0
529,0,356,63,28,0,6,7,11,PhD,Together,GER,0,1,0,0,0,0,0,0,0
5,0,4,0,0,1,1,0,2,PhD,Together,SP,1,0,0,0,0,0,0,0,0
35,0,2,0,0,2,1,0,4,PhD,Single,IND,0,1,0,0,0,0,0,0,0
447,0,28,0,0,43,8,2,6,PhD,Married,AUS,0,1,0,0,0,0,0,0,0
81,1,31,2,1,0,1,1,5,PhD,Together,SP,0,1,0,0,0,0,0,0,0
123,17,171,39,0,30,6,2,5,Master,Together,CA,1,0,0,0,0,0,0,0,0
587,43,337,42,87,54,11,6,9,Graduation,Divorced,SA,0,1,0,0,0,0,0,0,0
587,43,337,42,87,54,11,6,9,Graduation,Divorced,SA,0,1,0,0,0,0,0,0,0
9,0,7,3,4,7,1,0,3,Master,Married,CA,2,0,0,0,0,0,0,0,0
212,5,33,7,0,2,3,2,6,Graduation,Divorced,IND,0,0,0,1,0,0,0,0,0
293,8,124,11,4,106,6,6,3,Graduation,Together,IND,0,1,1,0,0,0,0,0,0
376,4,94,12,9,24,6,2,8,Graduation,Together,AUS,0,1,0,0,0,0,0,0,0
570,73,614,133,102,73,6,5,11,2n Cycle,Widow,CA,0,0,0,0,0,1,0,0,0
23,1,7,0,4,24,1,1,2,Graduation,Divorced,CA,1,1,0,0,0,0,0,0,0
867,0,86,0,0,19,2,3,9,PhD,Married,US,0,1,0,1,0,0,0,0,0
10,17,18,8,26,40,3,2,2,Basic,Single,SP,1,0,0,0,0,0,0,0,0
789,0,142,12,9,38,2,4,8,PhD,Single,SP,0,1,0,0,0,0,0,0,0
789,0,142,12,9,38,2,4,8,PhD,Single,ME,0,1,0,0,0,0,0,0,0
757,80,217,29,80,11,9,6,12,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
757,80,217,29,80,11,9,6,12,Graduation,Married,IND,0,1,0,0,0,0,0,0,0
757,80,217,29,80,11,9,6,12,Graduation,Married,AUS,0,1,0,0,0,0,0,0,0
29,4,34,2,4,4,3,0,3,PhD,Married,SP,1,1,0,0,0,0,0,0,0
46,0,7,0,0,2,2,0,3,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
159,2,51,6,2,24,4,1,5,PhD,Together,SA,1,0,0,0,0,0,0,0,0
70,0,17,0,0,6,2,1,3,PhD,Single,CA,0,1,0,0,0,0,0,0,0
882,29,514,38,29,44,4,2,6,PhD,Married,SP,0,0,0,0,1,1,0,1,0
536,11,387,149,91,57,3,4,10,Graduation,Single,CA,0,0,0,0,0,0,0,0,0
291,10,689,84,10,0,3,4,9,Master,Together,SP,0,0,0,0,0,0,0,0,0
318,3,17,4,7,56,4,1,8,Master,Married,SP,0,1,0,0,0,0,0,0,0
379,4,93,12,9,98,6,6,4,Master,Divorced,IND,1,1,0,0,0,0,0,0,0
378,0,88,19,4,73,8,5,3,Master,Married,SA,0,1,0,0,0,0,0,0,0
333,0,815,129,42,29,4,10,11,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
635,15,100,20,7,131,9,3,9,Master,Divorced,SA,0,1,0,0,0,0,0,0,0
635,15,100,20,7,131,9,3,9,Master,Divorced,SP,0,1,0,0,0,0,0,0,0
635,15,100,20,7,131,9,3,9,Master,Divorced,AUS,0,1,0,0,0,0,0,0,0
12,0,13,2,0,10,1,0,3,Master,Married,SP,1,0,0,0,0,0,0,0,0
12,0,13,2,0,10,1,0,3,Master,Married,GER,1,0,0,0,0,0,0,0,0
960,0,883,50,38,0,5,6,8,Master,Single,CA,0,0,0,0,0,1,0,1,0
313,8,104,6,4,126,8,1,6,Graduation,Single,SA,1,1,0,0,0,0,0,0,0
0,4,7,11,10,15,2,0,3,Basic,Single,SP,1,0,0,0,0,0,0,0,0
749,40,294,121,160,147,3,2,5,PhD,Married,AUS,0,0,0,0,0,0,0,0,0
203,0,10,0,0,2,3,1,6,PhD,Married,SP,1,1,0,1,0,0,0,0,0
157,6,39,6,13,75,4,1,5,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
1,26,25,17,23,15,3,0,3,Graduation,Widow,SA,0,0,0,0,0,0,0,1,0
22,0,6,6,2,6,1,0,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
39,1,16,2,0,3,3,0,3,Graduation,Married,IND,1,1,0,0,0,0,0,0,0
42,16,29,12,20,8,2,1,4,Master,Married,CA,0,0,0,0,0,0,0,0,0
1,1,3,1,1,1,0,0,0,Graduation,Divorced,SP,0,0,0,0,0,0,0,0,0
4,2,11,2,0,4,1,0,2,Graduation,Single,US,0,0,0,0,0,0,0,0,0
4,2,11,2,0,4,1,0,2,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
750,8,125,11,8,26,4,3,6,Master,Married,CA,0,0,0,0,1,0,0,0,0
